1004	118	c-g
1004	120	c-g
1004	122	c-g
1004	124	c-g
1004	125	c-g
1004	127	c-g
1004	135	c-g
1004	136	c-g
1004	138	c-g
1004	139	c-g
1004	140	c-g
1004	142	c-g
1004	143	c-g
1004	144	c-g
1004	146	c-g
1004	147	c-g
1004	151	c-g
1004	152	c-g
1004	159	c-g
1004	160	c-g
1004	162	c-g
1004	165	c-g
1004	166	c-g
1004	167	c-g
1004	178	c-g
1004	183	c-g
1004	184	c-g
1005	544	c-g
1005	547	c-g
1005	551	c-g
1005	553	c-g
1005	555	c-g
1005	557	c-g
1005	559	c-g
1005	564	c-g
1005	566	c-g
1005	569	c-g
1005	572	c-g
1005	573	c-g
1005	576	c-g
1005	578	c-g
1005	579	c-g
1005	581	c-g
1005	582	c-g
1005	585	c-g
1005	591	c-g
1005	592	c-g
1005	595	c-g
1005	596	c-g
1005	597	c-g
1005	598	c-g
1005	599	c-g
1005	600	c-g
1005	601	c-g
1005	603	c-g
1005	604	c-g
1005	612	c-g
1005	614	c-g
1005	615	c-g
1005	616	c-g
1005	617	c-g
1005	618	c-g
1006	487	c-g
1006	488	c-g
1006	489	c-g
1006	492	c-g
1006	494	c-g
1006	495	c-g
1006	497	c-g
1006	499	c-g
1006	500	c-g
1006	502	c-g
1006	503	c-g
1006	504	c-g
1006	505	c-g
1006	508	c-g
1006	509	c-g
1006	511	c-g
1006	512	c-g
1006	514	c-g
1006	518	c-g
1006	519	c-g
1006	520	c-g
1006	521	c-g
1006	523	c-g
1006	524	c-g
1006	525	c-g
1006	527	c-g
1006	528	c-g
1006	530	c-g
1006	535	c-g
1006	536	c-g
1006	537	c-g
1006	539	c-g
1006	541	c-g
1006	542	c-g
1006	543	c-g
1007	3	c-g
1007	5	c-g
1007	7	c-g
1007	10	c-g
1007	11	c-g
1007	14	c-g
1007	20	c-g
1007	21	c-g
1007	22	c-g
1007	23	c-g
1007	29	c-g
1007	30	c-g
1007	31	c-g
1007	34	c-g
1007	35	c-g
1007	42	c-g
1007	48	c-g
1007	54	c-g
1007	61	c-g
1007	64	c-g
1007	65	c-g
1007	68	c-g
1007	70	c-g
1007	71	c-g
1007	77	c-g
1007	80	c-g
1007	82	c-g
1007	85	c-g
1007	89	c-g
1007	96	c-g
1007	97	c-g
1007	98	c-g
1007	99	c-g
1007	100	c-g
1008	335	c-g
1008	336	c-g
1008	337	c-g
1008	339	c-g
1008	340	c-g
1008	342	c-g
1008	344	c-g
1008	345	c-g
1008	346	c-g
1008	347	c-g
1008	351	c-g
1008	357	c-g
1008	359	c-g
1008	360	c-g
1008	361	c-g
1008	362	c-g
1008	365	c-g
1008	366	c-g
1008	367	c-g
1008	370	c-g
1008	372	c-g
1008	374	c-g
1008	378	c-g
1008	379	c-g
1008	380	c-g
1008	381	c-g
1008	385	c-g
1008	386	c-g
1008	391	c-g
1008	392	c-g
1008	394	c-g
1008	395	c-g
1008	396	c-g
1009	235	c-g
1009	240	c-g
1009	241	c-g
1009	245	c-g
1009	246	c-g
1009	248	c-g
1009	250	c-g
1009	253	c-g
1009	255	c-g
1009	263	c-g
1009	264	c-g
1009	265	c-g
1009	266	c-g
1009	270	c-g
1009	273	c-g
1009	274	c-g
1009	277	c-g
1009	279	c-g
1009	282	c-g
1009	286	c-g
1009	288	c-g
1009	290	c-g
1009	297	c-g
1009	302	c-g
1009	304	c-g
1009	311	c-g
1009	319	c-g
1009	321	c-g
1009	323	c-g
1009	325	c-g
1009	327	c-g
1009	331	c-g
1010	706	c-g
1010	707	c-g
1010	708	c-g
1010	710	c-g
1010	712	c-g
1010	715	c-g
1010	718	c-g
1010	719	c-g
1010	721	c-g
1010	722	c-g
1010	723	c-g
1010	732	c-g
1010	737	c-g
1010	743	c-g
1010	744	c-g
1010	745	c-g
1010	748	c-g
1010	749	c-g
1010	750	c-g
1010	754	c-g
1010	755	c-g
1010	756	c-g
1010	758	c-g
1010	760	c-g
1010	761	c-g
1010	765	c-g
1010	766	c-g
1010	771	c-g
1010	774	c-g
1010	777	c-g
1010	785	c-g
1010	786	c-g
1011	620	c-g
1011	622	c-g
1011	626	c-g
1011	627	c-g
1011	628	c-g
1011	632	c-g
1011	637	c-g
1011	638	c-g
1011	647	c-g
1011	649	c-g
1011	656	c-g
1011	657	c-g
1011	658	c-g
1011	660	c-g
1011	664	c-g
1011	668	c-g
1011	670	c-g
1011	673	c-g
1011	676	c-g
1011	678	c-g
1011	679	c-g
1011	680	c-g
1011	683	c-g
1011	684	c-g
1011	690	c-g
1011	696	c-g
1011	699	c-g
1011	700	c-g
1011	702	c-g
1011	703	c-g
1011	704	c-g
1012	845	c-g
1012	847	c-g
1012	849	c-g
1012	855	c-g
1012	856	c-g
1012	858	c-g
1012	859	c-g
1012	863	c-g
1012	864	c-g
1012	870	c-g
1012	872	c-g
1012	873	c-g
1012	875	c-g
1012	880	c-g
1012	883	c-g
1012	884	c-g
1012	888	c-g
1012	890	c-g
1012	891	c-g
1012	892	c-g
1012	902	c-g
1012	905	c-g
1012	906	c-g
1012	908	c-g
1012	909	c-g
1012	913	c-g
1012	918	c-g
1012	919	c-g
1012	922	c-g
1012	923	c-g
1012	924	c-g
1013	925	c-g
1013	926	c-g
1013	931	c-g
1013	934	c-g
1013	935	c-g
1013	936	c-g
1013	938	c-g
1013	939	c-g
1013	944	c-g
1013	945	c-g
1013	951	c-g
1013	952	c-g
1013	953	c-g
1013	954	c-g
1013	955	c-g
1013	966	c-g
1013	968	c-g
1013	969	c-g
1013	970	c-g
1013	974	c-g
1013	975	c-g
1013	984	c-g
1013	985	c-g
1013	986	c-g
1013	987	c-g
1013	988	c-g
1013	993	c-g
1013	994	c-g
1013	995	c-g
1013	998	c-g
1013	999	c-g
1014	188	c-g
1014	189	c-g
1014	190	c-g
1014	192	c-g
1014	194	c-g
1014	195	c-g
1014	197	c-g
1014	199	c-g
1014	200	c-g
1014	202	c-g
1014	203	c-g
1014	205	c-g
1014	206	c-g
1014	207	c-g
1014	208	c-g
1014	210	c-g
1014	211	c-g
1014	213	c-g
1014	214	c-g
1014	216	c-g
1014	217	c-g
1014	222	c-g
1014	224	c-g
1014	225	c-g
1014	226	c-g
1014	229	c-g
1014	231	c-g
1014	232	c-g
1014	233	c-g
1014	234	c-g
1015	338	c-g
1015	341	c-g
1015	343	c-g
1015	348	c-g
1015	349	c-g
1015	350	c-g
1015	352	c-g
1015	353	c-g
1015	354	c-g
1015	355	c-g
1015	356	c-g
1015	358	c-g
1015	363	c-g
1015	364	c-g
1015	368	c-g
1015	369	c-g
1015	371	c-g
1015	373	c-g
1015	375	c-g
1015	376	c-g
1015	377	c-g
1015	382	c-g
1015	383	c-g
1015	384	c-g
1015	387	c-g
1015	388	c-g
1015	389	c-g
1015	390	c-g
1015	393	c-g
1016	2	c-g
1016	6	c-g
1016	12	c-g
1016	13	c-g
1016	17	c-g
1016	19	c-g
1016	27	c-g
1016	36	c-g
1016	37	c-g
1016	38	c-g
1016	41	c-g
1016	46	c-g
1016	49	c-g
1016	50	c-g
1016	62	c-g
1016	66	c-g
1016	67	c-g
1016	73	c-g
1016	74	c-g
1016	79	c-g
1016	84	c-g
1016	88	c-g
1016	90	c-g
1016	91	c-g
1016	92	c-g
1016	93	c-g
1016	94	c-g
1016	95	c-g
1017	102	c-g
1017	103	c-g
1017	104	c-g
1017	107	c-g
1017	110	c-g
1017	113	c-g
1017	115	c-g
1017	119	c-g
1017	121	c-g
1017	126	c-g
1017	130	c-g
1017	131	c-g
1017	132	c-g
1017	134	c-g
1017	137	c-g
1017	141	c-g
1017	149	c-g
1017	155	c-g
1017	156	c-g
1017	163	c-g
1017	164	c-g
1017	171	c-g
1017	174	c-g
1017	176	c-g
1017	177	c-g
1017	179	c-g
1017	182	c-g
1018	844	c-g
1018	846	c-g
1018	848	c-g
1018	850	c-g
1018	853	c-g
1018	866	c-g
1018	869	c-g
1018	871	c-g
1018	874	c-g
1018	878	c-g
1018	881	c-g
1018	889	c-g
1018	893	c-g
1018	895	c-g
1018	898	c-g
1018	899	c-g
1018	900	c-g
1018	901	c-g
1018	903	c-g
1018	907	c-g
1018	912	c-g
1018	914	c-g
1018	915	c-g
1018	916	c-g
1018	917	c-g
1018	920	c-g
1018	921	c-g
1019	398	c-g
1019	401	c-g
1019	402	c-g
1019	407	c-g
1019	408	c-g
1019	410	c-g
1019	412	c-g
1019	415	c-g
1019	418	c-g
1019	422	c-g
1019	425	c-g
1019	433	c-g
1019	438	c-g
1019	441	c-g
1019	443	c-g
1019	445	c-g
1019	446	c-g
1019	450	c-g
1019	454	c-g
1019	456	c-g
1019	457	c-g
1019	470	c-g
1019	475	c-g
1019	477	c-g
1019	479	c-g
1019	480	c-g
1019	483	c-g
1020	705	c-g
1020	709	c-g
1020	724	c-g
1020	726	c-g
1020	728	c-g
1020	729	c-g
1020	736	c-g
1020	739	c-g
1020	740	c-g
1020	742	c-g
1020	747	c-g
1020	751	c-g
1020	752	c-g
1020	753	c-g
1020	759	c-g
1020	762	c-g
1020	764	c-g
1020	767	c-g
1020	768	c-g
1020	770	c-g
1020	772	c-g
1020	775	c-g
1020	780	c-g
1020	781	c-g
1020	782	c-g
1020	783	c-g
1020	784	c-g
1021	397	c-g
1021	399	c-g
1021	400	c-g
1021	411	c-g
1021	416	c-g
1021	420	c-g
1021	421	c-g
1021	424	c-g
1021	426	c-g
1021	427	c-g
1021	429	c-g
1021	434	c-g
1021	435	c-g
1021	436	c-g
1021	442	c-g
1021	447	c-g
1021	455	c-g
1021	459	c-g
1021	461	c-g
1021	464	c-g
1021	466	c-g
1021	471	c-g
1021	472	c-g
1021	474	c-g
1021	481	c-g
1021	484	c-g
1022	238	c-g
1022	239	c-g
1022	242	c-g
1022	243	c-g
1022	244	c-g
1022	256	c-g
1022	260	c-g
1022	267	c-g
1022	268	c-g
1022	269	c-g
1022	272	c-g
1022	275	c-g
1022	284	c-g
1022	285	c-g
1022	287	c-g
1022	293	c-g
1022	295	c-g
1022	308	c-g
1022	314	c-g
1022	316	c-g
1022	318	c-g
1022	324	c-g
1022	326	c-g
1022	328	c-g
1022	329	c-g
1023	711	c-g
1023	713	c-g
1023	714	c-g
1023	716	c-g
1023	717	c-g
1023	720	c-g
1023	725	c-g
1023	727	c-g
1023	730	c-g
1023	731	c-g
1023	733	c-g
1023	734	c-g
1023	735	c-g
1023	738	c-g
1023	741	c-g
1023	746	c-g
1023	757	c-g
1023	763	c-g
1023	769	c-g
1023	773	c-g
1023	776	c-g
1023	778	c-g
1023	779	c-g
1024	490	c-g
1024	491	c-g
1024	493	c-g
1024	496	c-g
1024	498	c-g
1024	501	c-g
1024	506	c-g
1024	507	c-g
1024	510	c-g
1024	513	c-g
1024	515	c-g
1024	516	c-g
1024	517	c-g
1024	522	c-g
1024	526	c-g
1024	529	c-g
1024	531	c-g
1024	532	c-g
1024	533	c-g
1024	534	c-g
1024	538	c-g
1024	540	c-g
1025	619	c-g
1025	623	c-g
1025	625	c-g
1025	629	c-g
1025	631	c-g
1025	633	c-g
1025	636	c-g
1025	640	c-g
1025	642	c-g
1025	645	c-g
1025	661	c-g
1025	662	c-g
1025	663	c-g
1025	667	c-g
1025	674	c-g
1025	685	c-g
1025	691	c-g
1025	693	c-g
1025	694	c-g
1025	698	c-g
1025	701	c-g
1026	109	c-g
1026	123	c-g
1026	128	c-g
1026	129	c-g
1026	133	c-g
1026	145	c-g
1026	148	c-g
1026	150	c-g
1026	153	c-g
1026	154	c-g
1026	157	c-g
1026	158	c-g
1026	161	c-g
1026	168	c-g
1026	169	c-g
1026	170	c-g
1026	172	c-g
1026	173	c-g
1026	175	c-g
1026	180	c-g
1026	181	c-g
1027	4	c-g
1027	9	c-g
1027	25	c-g
1027	32	c-g
1027	39	c-g
1027	43	c-g
1027	44	c-g
1027	45	c-g
1027	52	c-g
1027	55	c-g
1027	56	c-g
1027	59	c-g
1027	60	c-g
1027	63	c-g
1027	69	c-g
1027	72	c-g
1027	78	c-g
1027	81	c-g
1027	86	c-g
1027	87	c-g
1028	185	c-g
1028	186	c-g
1028	187	c-g
1028	191	c-g
1028	193	c-g
1028	196	c-g
1028	198	c-g
1028	201	c-g
1028	204	c-g
1028	209	c-g
1028	212	c-g
1028	215	c-g
1028	218	c-g
1028	219	c-g
1028	220	c-g
1028	221	c-g
1028	223	c-g
1028	227	c-g
1028	228	c-g
1028	230	c-g
1029	548	c-g
1029	549	c-g
1029	554	c-g
1029	556	c-g
1029	563	c-g
1029	565	c-g
1029	567	c-g
1029	568	c-g
1029	570	c-g
1029	574	c-g
1029	580	c-g
1029	586	c-g
1029	588	c-g
1029	593	c-g
1029	602	c-g
1029	605	c-g
1029	606	c-g
1029	607	c-g
1029	611	c-g
1029	613	c-g
1030	545	c-g
1030	546	c-g
1030	550	c-g
1030	552	c-g
1030	558	c-g
1030	560	c-g
1030	561	c-g
1030	562	c-g
1030	571	c-g
1030	575	c-g
1030	577	c-g
1030	583	c-g
1030	584	c-g
1030	587	c-g
1030	589	c-g
1030	590	c-g
1030	594	c-g
1030	608	c-g
1030	609	c-g
1030	610	c-g
1031	787	c-g
1031	788	c-g
1031	789	c-g
1031	796	c-g
1031	799	c-g
1031	802	c-g
1031	812	c-g
1031	813	c-g
1031	814	c-g
1031	825	c-g
1031	830	c-g
1031	834	c-g
1031	835	c-g
1031	837	c-g
1031	838	c-g
1031	839	c-g
1031	840	c-g
1031	841	c-g
1031	842	c-g
1032	624	c-g
1032	630	c-g
1032	635	c-g
1032	650	c-g
1032	651	c-g
1032	652	c-g
1032	654	c-g
1032	666	c-g
1032	669	c-g
1032	671	c-g
1032	672	c-g
1032	675	c-g
1032	677	c-g
1032	682	c-g
1032	689	c-g
1032	692	c-g
1032	695	c-g
1032	697	c-g
1033	790	c-g
1033	792	c-g
1033	794	c-g
1033	800	c-g
1033	805	c-g
1033	807	c-g
1033	808	c-g
1033	819	c-g
1033	821	c-g
1033	824	c-g
1033	829	c-g
1033	832	c-g
1033	833	c-g
1033	836	c-g
1034	791	c-g
1034	797	c-g
1034	798	c-g
1034	801	c-g
1034	803	c-g
1034	806	c-g
1034	809	c-g
1034	810	c-g
1034	811	c-g
1034	815	c-g
1034	818	c-g
1034	828	c-g
1034	831	c-g
1035	15	c-g
1035	24	c-g
1035	33	c-g
1035	40	c-g
1035	47	c-g
1035	51	c-g
1035	57	c-g
1035	58	c-g
1035	75	c-g
1035	83	c-g
1036	1	c-g
1036	8	c-g
1036	16	c-g
1036	18	c-g
1036	26	c-g
1036	28	c-g
1036	53	c-g
1036	76	c-g
1037	634	c-g
1037	641	c-g
1037	648	c-g
1037	655	c-g
1037	665	c-g
1037	681	c-g
1037	686	c-g
1037	687	c-g
1038	639	c-g
1038	644	c-g
1038	646	c-g
1038	653	c-g
1038	659	c-g
1038	688	c-g
1039	851	c-g
1039	852	c-g
1039	857	c-g
1039	904	c-g
1039	911	c-g
1040	854	c-g
1040	876	c-g
1040	887	c-g
1040	897	c-g
1040	910	c-g
1041	793	c-g
1041	795	c-g
1041	822	c-g
1041	823	c-g
1041	827	c-g
1042	804	c-g
1042	816	c-g
1042	817	c-g
1042	820	c-g
1042	826	c-g
1043	861	c-g
1043	862	c-g
1043	867	c-g
1043	886	c-g
1044	868	c-g
1044	894	c-g
1044	896	c-g
1045	843	c-g
1045	860	c-g
1045	885	c-g
1046	621	c-g
1046	643	c-g
1047	865	c-g
1047	877	c-g
1048	879	c-g
1048	882	c-g
1054	1001	c-c
1049	1002	c-c
1050	1003	c-c
1051	1004	c-c
1055	1005	c-c
1059	1006	c-c
1052	1007	c-c
1057	1008	c-c
1049	1009	c-c
1053	1010	c-c
1056	1011	c-c
1058	1012	c-c
1054	1013	c-c
1060	1014	c-c
1057	1015	c-c
1052	1016	c-c
1051	1017	c-c
1058	1018	c-c
1050	1019	c-c
1053	1020	c-c
1050	1021	c-c
1049	1022	c-c
1053	1023	c-c
1059	1024	c-c
1056	1025	c-c
1051	1026	c-c
1052	1027	c-c
1060	1028	c-c
1055	1029	c-c
1055	1030	c-c
1061	1031	c-c
1056	1032	c-c
1061	1033	c-c
1061	1034	c-c
1063	1035	c-c
1063	1036	c-c
1064	1037	c-c
1064	1038	c-c
1062	1039	c-c
1062	1040	c-c
1065	1041	c-c
1065	1042	c-c
1062	1043	c-c
1062	1044	c-c
1062	1045	c-c
1064	1046	c-c
1062	1047	c-c
1062	1048	c-c
1067	1049	c-c
1068	1050	c-c
1066	1051	c-c
1066	1052	c-c
1069	1053	c-c
1068	1054	c-c
1070	1055	c-c
1071	1056	c-c
1070	1057	c-c
1067	1058	c-c
1069	1059	c-c
1066	1060	c-c
1072	1061	c-c
1067	1062	c-c
1066	1063	c-c
1071	1064	c-c
1072	1065	c-c
1074	1066	c-c
1073	1067	c-c
1073	1068	c-c
1074	1069	c-c
1073	1070	c-c
1073	1071	c-c
1074	1072	c-c
1075	1073	c-c
1075	1074	c-c
